date,bitcoin,ethereum,solana,polkadot,avalanche-2,tron,thorchain,ripple,vechain,matic-network,chainlink,the-graph,arweave,filecoin,siacoin,ankr,render-token,uniswap,lido-dao,livepeer
2021-04-07,58062.17872433649,2115.0554517461082,24.989549183579577,43.42494300781044,31.6387730003081,0.12492460298946804,9.915532646122456,1.097633770923746,0.11508271565200887,0.37581894247366526,34.77497601537928,1.7634725535465055,29.7556057010046,165.83692357345282,0.03083859875578973,0.15555080533758156,1.3801023530627672,31.353608762428344,1.1804343395480317,30.839199421945153
2021-04-08,56134.41738866435,1989.1480619041722,26.674732954277772,39.7504883353942,29.581033707640348,0.11143087999764008,9.25209733275276,0.9221401420253109,0.1088599706809373,0.33974236699001703,31.2658584679489,1.6589451561317101,28.91383115047437,156.19389441878076,0.026841006280890065,0.14241563227791465,1.3490994958802138,28.616200276208147,1.173681505743357,29.745987793197017
2021-04-09,58065.644024815316,2081.3540625398964,27.00514637240972,41.40897804173473,30.762516784121452,0.12391281075521406,10.18970680110306,1.050768096482137,0.11911869904675236,0.3559855267951736,32.741322612487025,1.7519066660561105,32.420013021892416,154.7655246174137,0.03029084788712122,0.1585995778232398,1.5778278921229008,30.201264605450547,1.2332429636017757,32.932787820021744
2021-04-10,58152.993262141834,2069.6677960855295,27.784698122914115,40.78441349825649,31.471558327453188,0.1162904151261407,11.8613513184021,1.0249751336804138,0.12831518128912708,0.36628292102680887,31.6299811657583,1.7389581647789678,30.15099889814058,171.8788201612079,0.0310114440335799,0.16337799500088665,1.8798442031856628,29.526547822825073,1.2349727930434746,31.129869443783655
2021-04-11,59979.39281571831,2142.7960653929085,26.833966062021243,41.59194183003013,32.07559498535796,0.12621564379229344,11.94682545970274,1.3712758232576907,0.14628393300019182,0.35958265491617325,31.877316733017533,1.8960593713756047,29.24188264721715,174.47939711737936,0.02858661600085645,0.15481161848830804,1.7633350881143144,29.760904501950478,1.4281579355633947,32.31424584955265
2021-04-12,59988.02095852983,2150.2651427927744,27.817769827309405,41.37856473210077,31.480290902554973,0.12249057561522976,11.027819599558862,1.351951907269389,0.14146936508270366,0.3676122039318954,33.81231351140615,1.9021777329479117,27.572664284171438,178.56448334799924,0.028246199745446652,0.15132704510449854,1.7275707546451549,29.91271945032329,1.303084381317741,31.09067574891254
2021-04-13,59911.020594847316,2142.476275865736,28.523980512399998,40.5573365714278,33.88869894296564,0.12983304640197924,12.13969146969998,1.4634118897920012,0.13023889025154695,0.35852853360075826,33.18576761810773,2.020429039618286,26.687847125715557,168.34215139407414,0.026641368522914686,0.16644849235969125,1.644591667963221,36.735779630390006,1.1172208580459635,30.292211922319552
2021-04-14,63576.676041048275,2304.3435163110134,27.569507268014537,43.222210275480606,33.88377657532517,0.14712523273095204,13.332612720011811,1.7878726912934242,0.15566160136569562,0.4220019305484066,35.65982009657289,1.9295010570217175,26.795028934551155,164.6144358731241,0.02866080768735494,0.17055782937406844,1.5137325706767244,35.50202012840731,1.2053543556812778,30.639497305930497
2021-04-15,62807.12323259299,2429.6615277515734,26.451516360520532,42.49790062069117,38.516381594175485,0.14129577819206068,15.226711022067526,1.837676647316653,0.17204981636609434,0.4124667877124522,41.2557773773304,2.025427224075948,24.876145219717177,167.72246537040698,0.03431120926405832,0.16273319403824188,1.524721370815036,36.073858891603614,0.9962494659441034,29.1959261394321
2021-04-16,63179.772446084695,2514.1684155812304,27.82949194313198,43.52043820016024,37.130825856708775,0.16617800435448152,14.673288752502026,1.7570907728716414,0.18036899090032565,0.4422617061946528,42.7147518893946,2.092442087825763,28.394498433699393,170.99401239581,0.0335963567194724,0.17738438608197982,1.5383643143875447,37.86089086963291,1.0155906618604595,30.51141107809719
2021-04-17,61497.299569441195,2424.5538447081194,25.280265043287386,41.51273907303092,35.2626492641124,0.1615249768154726,14.721490928099435,1.5693489075445954,0.23455419452432627,0.42977220813789685,41.709836222371095,1.9986840258665415,25.923727251058995,182.42572086682367,0.044509746519918306,0.19622261000549926,1.422864330432789,36.23721695811021,1.1412719249888026,32.14011870107829
2021-04-18,60273.86667694734,2345.266962776132,25.01097915337799,42.40896113698797,34.25197323608631,0.15773302701838435,14.333574265612278,1.5483167850731618,0.23411778793186158,0.40621897467877505,40.07482368344696,1.9438631154373802,25.438885208609125,180.8786084730564,0.055805541143854435,0.19623403438127807,1.3999620838995472,34.76754885144198,1.1288090450495118,33.121015180968264
2021-04-19,56288.94534001195,2245.7607533508544,32.43000666656829,37.3734056067233,29.2792826582362,0.14416086635863784,16.462019861027937,1.4107717923413052,0.2487314131488506,0.3644324357589403,39.08864737153263,1.7056711770864426,24.2435911098734,156.4875982758262,0.05069027969340188,0.17557999088675913,1.3358243213692431,31.781750820759218,0.9520686144730294,27.867337860299553
2021-04-20,55721.166052695626,2168.032726735651,31.72514830005086,34.82115668267041,26.51633343371477,0.1315105424635931,14.14155719691095,1.3148908238252734,0.23643550271489785,0.3266754095884679,35.9990709094387,1.5630132058675643,23.82694076344772,154.36118150068245,0.045620404466758885,0.15702745069711294,1.2503729575191316,31.345466854040474,0.9259253551635688,27.864683535209572
2021-04-21,56294.728558586925,2324.2846872281943,31.687792724714733,35.414477916826065,27.221395301681955,0.13359911339697975,14.741716519377741,1.37713483282225,0.2607873694036083,0.34098365911793244,38.78867382881852,1.574542738260787,23.561027333249648,153.87534665124306,0.0457917026193612,0.15610494797625596,1.2259236005095477,31.968636497777066,0.9915501389089463,29.89698757021175
2021-04-22,54190.07026283405,2373.501344298211,32.31362189326206,34.01561845397449,26.108340905203118,0.1246343143402509,13.177992606777691,1.3067888710923214,0.23387945809321778,0.35991363307887014,36.46467560500079,1.5318948779159633,22.95889399890532,149.08109494167246,0.04336970533343909,0.1510619724495422,1.1876123788123225,33.48270701781829,0.9459768633250478,30.344054191116445
2021-04-23,51965.5664304852,2426.0711497906045,39.04180159309067,33.24205546321306,24.193198137772097,0.11091831669344644,13.965498139231883,1.1731372843894372,0.19347472192970436,0.354652042271368,35.45934193847768,1.4257616353531508,22.005322526092716,146.72972578426246,0.03531012127878246,0.13464136541943686,0.9779443551119601,34.52378462366297,0.918155015782426,29.21920302111147
2021-04-24,51191.1246964079,2364.2312036020908,37.066889704359156,32.377708870905025,23.536121345140074,0.10936093252389369,13.088855038758748,1.1661328150232613,0.20523411522606771,0.3835693936471935,35.04706032823563,1.3925528204721014,19.514747677978235,139.32107562311128,0.034741050795787015,0.13888538239398698,0.9332959250878993,32.938608193053895,0.8728713467459618,27.32691967184911
2021-04-25,50133.1073963654,2212.8437976342047,40.74492271990316,29.138478823748244,21.777279381506073,0.10308624167058483,11.307552508760475,1.0525470478085406,0.18228895098012998,0.3563955640759478,31.184200806270564,1.2543014729922504,24.328420220352264,133.13976130127926,0.03168369211314451,0.12538652179131976,0.8423745001634583,30.04206519744188,0.8973737803290401,27.96202557065908
2021-04-26,48981.4413932161,2307.35532084471,47.66158942345178,29.77071633647868,21.50514444673564,0.1018477904585764,11.440292367825643,1.0348180008169663,0.17189480753467182,0.3839559156429678,31.37153103790118,1.2551530946184544,27.683011205142844,133.8127447571609,0.031199444968903596,0.12786021005019652,0.8347617390516642,33.7408876721244,0.9708040499192698,26.9737085290549
2021-04-27,53978.80554728962,2532.3868028851084,44.4964806617465,33.46053388171351,26.22744871707413,0.11722724790275237,13.630564166289485,1.3602811624977584,0.1911138480473036,0.5373764546454659,35.02234562686041,1.4539100885124627,28.759274738427504,154.5603467686587,0.03729241543490113,0.1440724933401562,1.0031458405206102,37.94415718429781,0.9789126776090058,29.055229175275322
2021-04-28,54991.81484262107,2647.158189660288,43.21796539788754,34.538588734933114,27.590045746375115,0.12545084406092977,14.699469802772159,1.4012503983945843,0.2109120472394454,0.8315061002083352,36.676554100192114,1.55170678772846,30.077440623678257,151.65286111931212,0.04185754857561318,0.1546799303314466,0.9976879085511591,39.3945262241258,1.3835026518674693,29.49953959319346
2021-04-29,54810.6138506792,2748.7845851218613,45.039620110247284,33.99294723198461,28.38057879190039,0.12305210155570184,14.169575890526707,1.3622756938570046,0.2001079691583117,0.7729177976916533,36.224732232073194,1.5335333751397702,29.141987054983176,151.18941275138496,0.03974459146791797,0.17571166222074883,1.0047799529591064,42.77086929696888,1.8642872116477194,31.020962308804133
2021-04-30,53596.70402266675,2757.497552304977,42.5819452001649,35.78168797918116,28.011404559210863,0.12149483805398033,14.212376124855238,1.3978073532674413,0.19280733791443305,0.8831175732119276,36.360929124458444,1.4960137512000544,29.2725815860776,149.71293049316535,0.03824278420936801,0.16615098427461863,1.1023541611128416,41.28410891505423,1.9186871161079175,34.29966037644463
2021-05-01,57828.511814425874,2776.70371169874,42.995296352215185,36.55581656201138,32.87361571668135,0.1329183115991712,15.40398919756585,1.592106469985735,0.20275928679944705,0.8261615352020686,38.11616820873616,1.555763112462966,29.712126797628596,164.002165315884,0.041142761931449716,0.17867663375757598,1.081546556093155,40.5754054233366,2.852198284746612,34.46298217533119
2021-05-02,57812.96915967891,2944.9169473185057,49.663394135648275,36.895496256261175,31.83887538844901,0.1313498798806444,15.382523767213492,1.6541179641605637,0.20636410402867478,0.7875362529503876,41.02565082582922,1.6600216014416638,29.2514731176797,164.46245307147265,0.040380183515991895,0.1807687294358998,1.0989164063444048,40.08584326017409,2.684323984000785,34.700137808282015
2021-05-03,56600.74528738432,2953.2973480804735,46.93452854649153,36.6285627722494,31.30077874087277,0.12817199354966913,14.565758163314387,1.561172380895276,0.21880218088103295,0.8185651148701645,39.47135092469549,1.6108462148875022,26.85115381603193,162.80853303875858,0.042543424109618484,0.17317162510225653,1.0152530134509463,42.417421270916286,2.3134504444690274,33.5757737670733
2021-05-04,57200.30029871162,3439.8550695192603,46.08780894588962,37.31086830197741,36.02053644107485,0.1322155817463632,17.395921931559776,1.5572160443626692,0.21299722072261407,0.7966937769104814,41.99714481939668,1.5909911542410613,27.333767770151038,160.32884739701524,0.04156584506581893,0.17365478648636176,1.003038283976185,42.322693386419,2.469826504480235,32.597382772667814
2021-05-05,53464.37021950372,3245.663148933579,42.70189409565587,34.66179715014015,30.477425533830655,0.1196454444745042,16.936799110798944,1.387454800867085,0.19178429556311508,0.7045709299177829,45.86363797926081,1.426779167177445,24.941301233467282,139.5092254334999,0.03650250995989813,0.1533223733504579,0.9063618387738199,42.88409662272933,2.13239845822752,29.73131557398446
2021-05-06,57432.100227087576,3524.562728476055,44.893093488124,40.56852655266073,35.35734224274425,0.14624738296310738,18.348983492105482,1.6140228560739238,0.209209398745081,0.8146377716508518,49.5170345676061,1.538496296715391,27.518778094914833,152.65330254867183,0.04151801092867733,0.1655212550633037,0.9115114003072164,42.47966845388079,3.0205258007439943,31.25585390776866
2021-05-07,56507.759439869595,3495.0758690360576,43.43782697098598,41.51515689478929,37.99576748246954,0.15304492087799554,17.474611827052097,1.6022779267397156,0.21890626636253757,0.7579205745479414,47.313702623630526,1.6027553978062186,26.115215453604222,153.35407439298365,0.04198825473036702,0.16166751591558295,0.902543975406037,40.198406510099,3.5219565461429996,32.25408443347737
2021-05-08,57361.56904328887,3493.534500000208,43.072134333542394,39.929559186608884,38.24824301705053,0.1485400839272502,17.99110220882293,1.5834040495790822,0.2336508822969001,0.7509821453944433,49.22955554812308,1.5983292789512802,25.555902190973498,150.7227286168373,0.042991335580181644,0.16536783733693378,0.9248339305193503,39.77171645958462,3.759481533108646,32.31287767771664
2021-05-09,58771.881689509355,3912.7429165968124,45.68567329638394,39.64457142823194,38.39548288254306,0.14407513478225498,19.142982276535605,1.5646144361837921,0.22636224091909518,0.8490095868166898,48.59148049620158,1.5808270669909124,24.225663018504846,148.13288217261825,0.04101343239934257,0.162825585609471,0.8466410645607644,40.42370981187069,5.173481716097448,34.64933041257134
2021-05-10,58213.926293744385,3932.754068170969,44.35912616018185,40.30508802482359,39.06701826894676,0.14350575099966875,17.925954124492232,1.5331757649769135,0.23551051992118213,0.9703296306074994,51.85154741073315,1.5352984596889656,23.897397459580382,146.41737961892505,0.03985727687481943,0.16027562250599334,0.851598517224267,39.4754067045649,4.845122710075686,33.181451320837525
2021-05-11,55901.66759456145,3979.6086519212827,42.96048600238864,36.69757742138309,34.924303068576165,0.12872487549816958,16.62019543460766,1.3997437570206521,0.20703032819141448,0.8806570303630454,46.81024392895702,1.3875339855393116,23.964876195115043,135.56576866488683,0.03526317472793253,0.1473863843888448,0.76535475821721,36.454616478099474,4.6524028764051835,44.645654902539476
2021-05-12,56928.97235660158,4182.790285752286,44.72439581889054,38.629214072066546,37.17524430469056,0.13931982142420127,18.09814872778156,1.4766660629758201,0.2148897815514486,1.0763554101056825,48.799474966842325,1.4630934954712733,28.895020012479172,142.8645151172823,0.03805464963317472,0.16191939611460177,0.7884861796928092,38.555430916027646,4.676347046733562,40.481246497921504
2021-05-13,50004.76218313686,3906.108903329409,43.62157836926913,35.36632136089033,33.4787959998622,0.12422823049047538,17.60817701810427,1.2870709951618722,0.1718138392858188,1.0888355070559748,42.12230656455377,1.2817306849453476,29.023015306852628,128.65718007437877,0.031015173591871458,0.14281573796130884,0.7063979986916822,37.40945146400453,3.9961759871923297,36.87434677307464
2021-05-14,49972.795398372444,3750.3415950592753,41.109968983538224,40.104540401272516,35.04553260694779,0.122158184314522,17.356947553051448,1.359471149169653,0.18405063288651424,1.0552320644375222,43.32882805244927,1.3101861254956078,25.558445683773975,117.85955158185232,0.03104177160763014,0.1377361881320771,0.6641013755952943,37.51936038935535,4.017969769317645,34.1543834089851
2021-05-15,49913.26314398822,4088.73170832043,42.87180002955891,47.332353635705644,37.16658831410479,0.12526124995391427,18.76876070355747,1.4079242908866674,0.18750675983964943,1.4668060668810836,46.541305310063684,1.3625515866653088,29.568387784775652,120.05464195771502,0.03284701681034519,0.14515801532436434,0.8496801517659793,40.22544259508307,4.186023886114045,34.074423085488654
2021-05-16,46780.902304688214,3659.9218442136184,43.46242757015506,43.190023148615246,34.47587959792063,0.12067568356714564,17.552700387729764,1.476855373302116,0.1737598568543499,1.6143253458322355,41.328053292680494,1.311377146116983,26.87386872157628,109.98090808969523,0.029647043111681638,0.13513991204527398,0.8680114496144521,36.55976613318917,3.8107547783879987,31.360707177710516
2021-05-17,46585.06413538846,3602.0048969299023,47.17666783643097,42.495607764845325,36.180002165317056,0.12029631483757991,19.464427240696352,1.459941089872939,0.17851829094746274,1.7128030277047257,40.45459039632333,1.30173419790451,24.094294999622164,107.82374037183945,0.02952100465989818,0.1412971962982006,0.9713222357788843,36.43459798239508,3.4889405471610595,30.385460506257857
2021-05-18,43780.82559782485,3288.2298872378637,46.861759616729216,38.46656477354152,33.567339487428264,0.11268827363906471,18.358967858377518,1.4867235149958233,0.15978364663731462,1.70361185988255,37.10989065242645,1.1947550237745619,22.649938551794143,99.32354289976078,0.02669582214049658,0.13278403620820117,1.1775290453337104,33.18296109492979,3.059164940234143,29.194753030109958
2021-05-19,43091.04144756922,3399.0492796569383,56.202009029292114,40.78449482314308,36.831548268760855,0.1170980346884558,20.237627162349707,1.5980937497920007,0.1638131532812496,2.450046072959683,42.63945681116316,1.2280967999836645,22.74150185827347,100.580814016586,0.027347813916488786,0.15499212612750946,1.2454046662593679,35.231647792055035,4.0821898445510065,29.99677127743099
2021-05-20,37287.39140242737,2505.014945945662,35.758844160586776,25.54743108791691,23.938405754256916,0.08033393967581362,11.797397311846078,1.0857565408286391,0.10904392479228012,1.6960914611755393,27.43964448066105,0.7648931404415356,16.85475384697193,65.99234017373182,0.01829814286219386,0.1120900871724955,0.8111718340375873,23.625986818896006,2.396499630767177,22.484741280847178
2021-05-21,40437.73009625558,2778.279660560299,44.52570262534382,28.967655743659353,24.951411424044355,0.08890776661744329,13.602376999148277,1.1756440637168841,0.13235467472226578,1.824127372312073,30.155672684388716,0.9031875937659885,18.602938485936026,88.75826969586618,0.020594822474690383,0.12455829649273692,0.9078330908369259,26.30903252569058,3.1197209952307667,22.932079674459175
2021-05-22,37339.63420134628,2419.1032171150196,38.43160144697336,23.886862196760713,21.7594847330305,0.0782405633733398,10.205135728242334,1.0004511919230625,0.11028485403157438,1.4815581257493151,25.41473765246113,0.8368107139434969,15.580504355741922,76.77274550840157,0.020146800506302014,0.12012127416942017,0.7372727768305523,21.781769473055505,2.2056824461398192,17.95843126916484
2021-05-23,37520.31767547438,2306.371266867117,31.614601894528402,21.986431379821404,18.869815321404793,0.07597531954501835,9.445910685967437,0.9073386931415942,0.10092169527335237,1.1999327819551722,23.344078767892753,0.7922738575798308,14.332886787583032,72.55451324560588,0.019580119687572728,0.11293304673702356,0.7022011969331675,20.460067083643683,1.9185792986418881,17.41926401993052
2021-05-24,34977.527801962424,2120.0373745099428,24.76763979126399,18.055571726141213,15.88098195110946,0.06366954568198857,7.950008202137464,0.800098165342829,0.0881791559910875,1.1005102125279627,20.09534817019674,0.6579180877911169,13.065329472489868,65.29657469421109,0.015382611870942286,0.10246432084040738,0.5195345398877634,16.913349979685155,1.7100376657527678,13.76833930721288
2021-05-25,38642.4422973396,2640.1596323488234,30.98546737051786,23.068256289923756,19.351895194004324,0.07664730505591989,10.031523038083284,0.985859021990727,0.11338949741670394,1.7001255799978645,26.199528431339758,0.8209995281878578,15.067044602405499,74.6764551011953,0.018015153213557306,0.1134038903851994,0.6856059398110146,24.579134515943508,2.387045779954746,20.652338177834856
2021-05-26,38210.80521759389,2695.4778071496326,30.00644952590393,21.997749037507997,19.497741248016307,0.07723520737026017,12.408187701697692,0.9692612688740199,0.11329450194867387,1.9260222020477578,27.38020087051921,0.819169727238466,14.721430812736772,71.36970330039522,0.01773254578371899,0.10671409908865277,0.6527012516571113,25.129927338613786,2.6750812557216554,23.584365430248333
2021-05-27,39406.934244116186,2882.483407624011,35.65025364482327,24.663574518122417,20.835907241473308,0.08335879456179082,12.73785062388089,1.0332068928012161,0.13456673655654827,2.2155952356600723,33.88638971869682,0.8432666608108633,17.512835340735244,74.8261838707771,0.021220397514300406,0.1153579384252772,0.7540545767900444,29.256707236847536,2.6040927753748226,28.594794880350705
2021-05-28,38642.89555434217,2742.990862697615,33.659342590355116,23.994031084550947,19.083272550301103,0.07949510880637461,14.00894117341968,0.9715671557185841,0.12495225790653998,2.0358507817158036,31.644522901714083,0.7690749344822104,15.521306836749536,71.26471142347394,0.019194909965270106,0.11038538086191482,0.8873227355022163,28.615899227629843,2.284633450399625,31.129371057003876
2021-05-29,35710.220936529884,2433.328865728611,29.021948393257702,21.464260992226066,16.83857943912863,0.07239340642605407,10.877787389138764,0.8956220322743995,0.1100811729813207,1.8306479823761217,28.04812574088243,0.652541941480488,14.476824909287899,66.86171742792685,0.016996086542642598,0.1015986172314234,0.752692558835954,25.932450370779268,1.8108769153200468,27.201075059556548
2021-05-30,34775.07941347281,2294.626285512794,27.55720416292785,19.918216681542294,16.18824483090784,0.06956540323863515,10.08865294450421,0.8344659624076278,0.10015185127121107,1.6878841644271447,25.36951515725172,0.6278676201123023,12.662017332579408,68.53888281034632,0.01650984195464003,0.09540202279092787,0.7320721949918962,23.18797655591545,1.7164114041813505,23.248803302044625
2021-05-31,35714.75202018067,2395.8532280027384,28.562287426658674,20.42812252465196,16.50800967730034,0.07197631057145866,10.991248679001119,0.9054699787114087,0.10895938746396994,1.8434566557283312,26.850184493479823,0.7375615283218804,14.150955785761914,68.35883980088525,0.01722501775893002,0.10087324261800959,0.75257607853921,25.72221760366559,1.9299535436919235,23.431509382259687
2021-06-01,37340.6792659422,2708.429865793973,32.66212259787656,23.328086584213068,18.07312492336038,0.07670332154659736,12.635689391705172,1.0414131362201615,0.12647795290739686,1.8780554995025946,31.972253061874046,0.7927610055419337,15.262977222221616,72.64140466027168,0.017967087840444016,0.10685187163925618,0.7726775630614239,28.278773730108192,2.328465331174578,23.98955003662697
2021-06-02,36680.06820180283,2632.6565998696506,30.985238146398338,22.902544778389903,17.819336612889675,0.07617270498075515,11.518052565679907,1.0113344632384653,0.12213932597289784,1.825050441617648,30.741558301644222,0.7672520440787538,15.299706243636377,69.31768557039256,0.01731813426406282,0.1086138326267611,0.7781738850777081,27.37967331184594,2.166813743111878,25.05539548817716
2021-06-03,37685.71798174826,2717.1540367097723,34.18804885530961,26.167284395860875,18.740486656539,0.07821967233507852,12.386739385401532,1.0250645299812036,0.1272200198013717,1.8038075779183416,30.81564908041028,0.7684248935108314,16.851648324462726,70.1603557096299,0.01772760794837951,0.10862700178544578,0.7647984741961733,27.733691070025866,2.34316674716418,27.547495127866338
2021-06-04,39151.316183800314,2858.27670209791,39.70667545056023,27.234938171421856,20.26487940080013,0.08225373592507894,13.259314353165868,1.0507204617977066,0.14391393535827124,1.8304964281986098,32.35427695616942,0.9557217335517312,18.657876444556234,89.74422404590926,0.01888967446961641,0.11118789899460525,0.7463587044989803,28.75424608109411,2.391353300370798,30.9130476217203
2021-06-05,36938.72031139185,2694.4976666790503,37.59916221822976,25.10056065061593,18.26917419828292,0.07744065781179908,11.599027781739158,0.9706847900041895,0.13207893910839766,1.6305791718399385,28.929675660994874,0.8057796379922695,15.821442779317005,88.1095151646125,0.01871627010939978,0.1018931860841496,0.670739993796951,26.500007502544737,2.241546616875055,28.09409043529812
2021-06-06,35546.98596483364,2624.7689150594238,39.340010888406205,23.815643608975247,17.145530478676655,0.07560179985087011,10.605181098197678,0.9233783109950389,0.12630011874044558,1.5228001820666366,27.07534259439988,0.7535517692438106,15.393246840792678,88.356166691574,0.018423224390332525,0.10182635489210093,0.5980097091829787,25.62425935827629,2.166149693687529,27.59710577989037
2021-06-07,35834.4744744042,2711.5479390111605,42.2598870528484,24.145890051847427,17.40685571336171,0.07749281110159897,10.76178944197271,0.941945875377369,0.1291937932817923,1.5791349919276858,27.47248657011523,0.7808752691859693,15.766313047826733,86.77675203191241,0.018905623292369843,0.10404595541998563,0.6034323533222206,25.849304501320383,2.142158928629863,25.602236312407722
2021-06-08,33451.38340714534,2580.5355800598445,38.19473236980912,21.39739256988473,15.370267178714089,0.07118365436782757,9.1077726761276,0.8545223211275653,0.1148244426381289,1.4767238926172215,24.593795126995257,0.6906647458043389,17.211568627567598,81.12688387907917,0.016460641744211496,0.0952471881818773,0.5570671160803786,23.998196888658022,2.459685028602977,24.686419526565967
2021-06-09,33557.15068309184,2528.022300878691,41.41714832962446,21.865193511951766,14.862452395149687,0.07270941400099197,9.13621453357963,0.8757601965321159,0.11374536333367453,1.4847872663702508,24.170975215614455,0.6963061507068119,17.115889120608742,76.21992424923837,0.016202042160977474,0.09098417804504685,0.496556042569198,23.50606219407111,2.640022751267529,25.777661384110086
2021-06-10,37553.64375851888,2620.6253893038547,42.07765252553618,23.196555046160704,15.360058958912425,0.0755321613415664,9.713113304576117,0.911214403091132,0.12051373276132477,1.5000433477493855,25.60367593297573,0.7100016519843966,18.012471640466302,77.71716425232813,0.01684447721267437,0.09503903397739794,0.5030427391690816,25.172290372942854,2.8553421856628467,27.971952428638424
2021-06-11,36903.304906778896,2486.600068788676,41.205960702125125,22.680029341910497,14.197480798043506,0.07270762457403189,8.482381485549118,0.8748163077058673,0.1125070951455799,1.3639399984727163,23.103305130326913,0.6650664773455399,16.869641070031637,73.84675642207812,0.016494638937297135,0.09031112213652555,0.4961382531750683,23.562079975609862,2.791890649801147,27.277950768435804
2021-06-12,37289.43252210222,2356.6347741896757,36.09038097242029,21.056524698640047,13.4428618589502,0.06927783001628762,7.2610852027755906,0.8471675674249741,0.10550947010302276,1.2514829691864602,21.408495833752067,0.6145807250174995,15.263788131042281,70.83199533161375,0.015533510166645514,0.08286233913984635,0.5208904099100643,21.838306026417136,2.2994481214884317,26.141678234363102
2021-06-13,35666.14977877309,2379.991747950219,36.568375266883066,20.847240009628234,13.62576969363913,0.0682843879263286,7.102921277636621,0.8350156355659321,0.10686650344286798,1.3496685354488898,21.791207076784584,0.6048091270857081,14.78350127527969,69.79179711787269,0.015053609086903738,0.08509701493834729,0.45522363522873144,21.378808119329204,2.266533592757135,25.77001560811603
